DELIVERY ZIPCODE,LOCALE NAME,PHYSICAL CITY,PHYSICAL STATE
95103,SAINT JAMES PARK,SAN JOSE,CA
95106,SAINT JAMES PARK,SAN JOSE,CA
95108,SAINT JAMES PARK,SAN JOSE,CA
95109,SAINT JAMES PARK,SAN JOSE,CA
95110,SAINT JAMES PARK,SAN JOSE,CA
95111,SEVEN TREES ANNEX,SAN JOSE,CA
95112,SAINT JAMES PARK,SAN JOSE,CA
95113,SAINT JAMES PARK,SAN JOSE,CA
95116,FOOTHILL,SAN JOSE,CA
95117,WESTGATE,SAN JOSE,CA
95118,ROBERTSVILLE,SAN JOSE,CA
95119,BLOSSOM HILL,SAN JOSE,CA
95120,ALMADEN VALLEY CARRIERS,SAN JOSE,CA
95121,SEVEN TREES ANNEX,SAN JOSE,CA
95122,HILLVIEW,SAN JOSE,CA
95123,BLOSSOM HILL,SAN JOSE,CA
95124,CAMBRIAN PARK,SAN JOSE,CA
95125,WILLOW GLEN,SAN JOSE,CA
95126,WILLOW GLEN,SAN JOSE,CA
95127,FOOTHILL,SAN JOSE,CA
95128,WILLOW GLEN,SAN JOSE,CA
95129,WESTGATE,SAN JOSE,CA
95130,WESTGATE,SAN JOSE,CA
95131,BAYSIDE,SAN JOSE,CA
95132,BERRYESSA,SAN JOSE,CA
95133,BERRYESSA,SAN JOSE,CA
95134,BAYSIDE,SAN JOSE,CA
95135,HILLVIEW,SAN JOSE,CA
95136,ROBERTSVILLE,SAN JOSE,CA
95138,SEVEN TREES ANNEX,SAN JOSE,CA
95139,BLOSSOM HILL,SAN JOSE,CA
95140,BERRYESSA,SAN JOSE,CA
95148,HILLVIEW,SAN JOSE,CA
95150,WILLOW GLEN,SAN JOSE,CA
95151,HILLVIEW,SAN JOSE,CA
95152,BERRYESSA,SAN JOSE,CA
95153,BLOSSOM HILL,SAN JOSE,CA
95154,CAMBRIAN PARK,SAN JOSE,CA
95155,GARDEN,SAN JOSE,CA
95156,FOOTHILL,SAN JOSE,CA
95157,WESTGATE,SAN JOSE,CA
95158,ROBERTSVILLE,SAN JOSE,CA
95159,PARKMOOR,SAN JOSE,CA
95160,WILLOW GLEN,SAN JOSE,CA
95161,SAN JOSE MO FINANCE,SAN JOSE,CA
95164,BAYSIDE,SAN JOSE,CA
95170,ORCHARD FARMS DPOBU,SAN JOSE,CA
95172,COLONNADE,SAN JOSE,CA
95173,EASTRIDGE,SAN JOSE,CA
95201,DELTA,STOCKTON,CA
95202,STOCKTON WEST LANE CA S&DC,STOCKTON,CA
95203,STOCKTON WEST LANE CA S&DC,STOCKTON,CA
95204,STOCKTON WEST LANE CA S&DC,STOCKTON,CA
95204,TUXEDO PARK,STOCKTON,CA
95205,EAST STOCKTON,STOCKTON,CA
95205,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95206,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95207,STOCKTON WEST LANE CA S&DC,STOCKTON,CA
95208,STOCKTON WEST LANE CA S&DC,STOCKTON,CA
95209,HAMMER RANCH,STOCKTON,CA
95210,HAMMER RANCH,STOCKTON,CA
95212,STOCKTON WEST LANE CA S&DC,STOCKTON,CA
95213,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95215,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95219,CALAVERAS,STOCKTON,CA
95220,ACAMPO,ACAMPO,CA
95221,ALTAVILLE,ALTAVILLE,CA
95222,ANGELS CAMP,ANGELS CAMP,CA
95223,ARNOLD,ARNOLD,CA
95223,CPU BEAR VALLEY,ARNOLD,CA
95223,CPU CAMP CONNELL,ARNOLD,CA
95224,AVERY,AVERY,CA
95225,BURSON,BURSON,CA
95226,VALLEY SPRINGS,VALLEY SPRINGS,CA
95227,CLEMENTS,CLEMENTS,CA
95228,COPPEROPOLIS,COPPEROPOLIS,CA
95229,MURPHYS,MURPHYS,CA
95230,FARMINGTON,FARMINGTON,CA
95230,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95231,FRENCH CAMP,FRENCH CAMP,CA
95231,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95232,GLENCOE,GLENCOE,CA
95233,HATHAWAY PINES,HATHAWAY PINES,CA
95234,HOLT,HOLT,CA
95236,LINDEN,LINDEN,CA
95236,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95237,LOCKEFORD,LOCKEFORD,CA
95240,LODI,LODI,CA
95241,LODI,LODI,CA
95242,LODI,LODI,CA
95245,MOKELUMNE HILL,MOKELUMNE HILL,CA
95246,MOUNTAIN RANCH,MOUNTAIN RANCH,CA
95247,MURPHYS,MURPHYS,CA
95248,RAIL ROAD FLAT,RAIL ROAD FLAT,CA
95249,SAN ANDREAS,SAN ANDREAS,CA
95251,VALLECITO,VALLECITO,CA
95252,VALLEY SPRINGS,VALLEY SPRINGS,CA
95253,VICTOR,VICTOR,CA
95254,WALLACE,WALLACE,CA
95255,WEST POINT,WEST POINT,CA
95257,WILSEYVILLE,WILSEYVILLE,CA
95258,WOODBRIDGE,WOODBRIDGE,CA
95267,CALAVERAS,STOCKTON,CA
95269,HAMMER RANCH,STOCKTON,CA
95301,ATWATER,ATWATER,CA
95303,BALLICO,BALLICO,CA
95304,TRACY CARRIER ANNEX,TRACY,CA
95305,BIG OAK FLAT,BIG OAK FLAT,CA
95306,CATHEYS VALLEY,CATHEYS VALLEY,CA
95307,CERES,CERES,CA
95309,CHINESE CAMP,CHINESE CAMP,CA
95310,COLUMBIA,COLUMBIA,CA
95311,COULTERVILLE,COULTERVILLE,CA
95312,CRESSEY,CRESSEY,CA
95313,CROWS LANDING,CROWS LANDING,CA
95313,NEWMAN,NEWMAN,CA
95315,DELHI,DELHI,CA
95316,DENAIR,DENAIR,CA
95317,EL NIDO,EL NIDO,CA
95318,EL PORTAL,EL PORTAL,CA
95319,EMPIRE,EMPIRE,CA
95320,ESCALON,ESCALON,CA
95320,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95321,GROVELAND,GROVELAND,CA
95322,GUSTINE,GUSTINE,CA
95323,HICKMAN,HICKMAN,CA
95324,HILMAR,HILMAR,CA
95325,HORNITOS,HORNITOS,CA
95326,HUGHSON,HUGHSON,CA
95327,JAMESTOWN,JAMESTOWN,CA
95328,KEYES,KEYES,CA
95329,LA GRANGE,LA GRANGE,CA
95330,LATHROP,LATHROP,CA
95330,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95333,LE GRAND,LE GRAND,CA
95334,LIVINGSTON,LIVINGSTON,CA
95335,LONG BARN,LONG BARN,CA
95336,MANTECA,MANTECA,CA
95336,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95337,INDUSTRIAL PARK,MANTECA,CA
95337,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95338,CPU TRIANGLE MARKET,MARIPOSA,CA
95338,MARIPOSA,MARIPOSA,CA
95340,MERCED,MERCED,CA
95341,BELL,MERCED,CA
95341,MERCED,MERCED,CA
95344,MERCED,MERCED,CA
95345,MIDPINES,MIDPINES,CA
95346,MI WUK VILLAGE,MI WUK VILLAGE,CA
95347,CHINESE CAMP,CHINESE CAMP,CA
95348,MERCED,MERCED,CA
95350,MODESTO,MODESTO,CA
95351,PARADISE,MODESTO,CA
95352,MODESTO,MODESTO,CA
95353,MODESTO,MODESTO,CA
95354,MODESTO,MODESTO,CA
95355,HUDSON,MODESTO,CA
95356,HUDSON,MODESTO,CA
95357,HUDSON,MODESTO,CA
95358,PARADISE,MODESTO,CA
95360,NEWMAN,NEWMAN,CA
95361,KNIGHTS FERRY,OAKDALE,CA
95361,OAKDALE,OAKDALE,CA
95363,PATTERSON,PATTERSON,CA
95364,PINECREST,PINECREST,CA
95365,PLANADA,PLANADA,CA
95366,RIPON,RIPON,CA
95366,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95367,RIVERBANK,RIVERBANK,CA
95368,SALIDA,SALIDA,CA
95368,STOCKTON AIRPORT CA S&DC,STOCKTON,CA
95369,SNELLING,SNELLING,CA
95370,SONORA,SONORA,CA
95372,SOULSBYVILLE,SOULSBYVILLE,CA
95373,STANDARD,STANDARD,CA
95374,STEVINSON,STEVINSON,CA
95376,TRACY,TRACY,CA
95377,TRACY CARRIER ANNEX,TRACY,CA
95378,TRACY,TRACY,CA
95379,TUOLUMNE,TUOLUMNE,CA
95380,TURLOCK,TURLOCK,CA
95381,TURLOCK,TURLOCK,CA
95382,TURLOCK,TURLOCK,CA
95383,TWAIN HARTE,TWAIN HARTE,CA
95385,WESTLEY,WESTLEY,CA
95386,WATERFORD,WATERFORD,CA
95387,WESTLEY,WESTLEY,CA
95388,WINTON,WINTON,CA
95389,CPU BIG TREE,YOSEMITE NATIONAL PARK,CA
95389,YOSEMITE NATIONAL PARK,YOSEMITE NATIONAL PARK,CA
95391,TRACY CARRIER ANNEX,TRACY,CA
95401,SANTA ROSA CARRIER ANNEX,SANTA ROSA,CA
95402,SANTA ROSA,SANTA ROSA,CA
95403,SANTA ROSA CARRIER ANNEX,SANTA ROSA,CA
95404,SANTA ROSA,SANTA ROSA,CA
95405,MONTGOMERY VILLAGE,SANTA ROSA,CA
95405,SANTA ROSA,SANTA ROSA,CA
95406,CODDINGTOWN,SANTA ROSA,CA
95407,ROSELAND,SANTA ROSA,CA
95407,SANTA ROSA CARRIER ANNEX,SANTA ROSA,CA
95409,SANTA ROSA,SANTA ROSA,CA
95410,ALBION,ALBION,CA
95412,STEWARTS POINT,STEWARTS POINT,CA
95415,BOONVILLE,BOONVILLE,CA
95416,BOYES HOT SPRINGS,BOYES HOT SPRINGS,CA
95417,LAYTONVILLE,LAYTONVILLE,CA
95418,CALPELLA,CALPELLA,CA
95419,CAMP MEEKER,CAMP MEEKER,CA
95420,FORT BRAGG,FORT BRAGG,CA
95421,CAZADERO,CAZADERO,CA
95422,CLEARLAKE,CLEARLAKE,CA
95423,CLEARLAKE OAKS,CLEARLAKE OAKS,CA
95424,CLEARLAKE PARK,CLEARLAKE PARK,CA
95425,CLOVERDALE,CLOVERDALE,CA
95426,COBB,COBB,CA
95427,COMPTCHE,COMPTCHE,CA
95428,COVELO,COVELO,CA
95429,WILLITS,WILLITS,CA
95430,DUNCANS MILLS,DUNCANS MILLS,CA
95431,GLEN ELLEN,GLEN ELLEN,CA
95432,ELK,ELK,CA
95433,EL VERANO,EL VERANO,CA
95435,FINLEY,FINLEY,CA
95436,FORESTVILLE,FORESTVILLE,CA
95437,FORT BRAGG,FORT BRAGG,CA
95439,FULTON,FULTON,CA
95441,GEYSERVILLE,GEYSERVILLE,CA
95442,GLEN ELLEN,GLEN ELLEN,CA
95443,GLENHAVEN,GLENHAVEN,CA
95444,GRATON,GRATON,CA
95445,GUALALA,GUALALA,CA
95446,GUERNEVILLE,GUERNEVILLE,CA
95448,HEALDSBURG,HEALDSBURG,CA
95449,HOPLAND,HOPLAND,CA
95449,UKIAH,UKIAH,CA
95450,JENNER,JENNER,CA
95451,KELSEYVILLE,KELSEYVILLE,CA
95452,KENWOOD,KENWOOD,CA
95453,LAKEPORT,LAKEPORT,CA
95454,LAYTONVILLE,LAYTONVILLE,CA
95456,LITTLE RIVER,LITTLE RIVER,CA
95457,LOWER LAKE,LOWER LAKE,CA
95458,LUCERNE,LUCERNE,CA
95459,MANCHESTER,MANCHESTER,CA
95460,MENDOCINO,MENDOCINO,CA
95461,MIDDLETOWN,MIDDLETOWN,CA
95462,MONTE RIO,MONTE RIO,CA
95463,YORKVILLE,YORKVILLE,CA
95464,NICE,NICE,CA
95465,OCCIDENTAL,OCCIDENTAL,CA
95466,PHILO,PHILO,CA
95467,MIDDLETOWN,MIDDLETOWN,CA
95468,POINT ARENA,POINT ARENA,CA
95469,POTTER VALLEY,POTTER VALLEY,CA
95470,REDWOOD VALLEY,REDWOOD VALLEY,CA
95470,UKIAH,UKIAH,CA
95471,GUERNEVILLE,GUERNEVILLE,CA
95472,SEBASTOPOL CARRIER ANNEX,SEBASTOPOL,CA
95473,SEBASTOPOL,SEBASTOPOL,CA
95476,SONOMA,SONOMA,CA
95480,STEWARTS POINT,STEWARTS POINT,CA
95481,TALMAGE,TALMAGE,CA
95482,UKIAH,UKIAH,CA
95485,UPPER LAKE,UPPER LAKE,CA
95486,VILLA GRANDE,VILLA GRANDE,CA
95487,VINEBURG,VINEBURG,CA
95488,FORT BRAGG,FORT BRAGG,CA
95490,WILLITS,WILLITS,CA
95492,WINDSOR,WINDSOR,CA
95493,UPPER LAKE,UPPER LAKE,CA
95494,YORKVILLE,YORKVILLE,CA
95497,THE SEA RANCH,THE SEA RANCH,CA
95501,EUREKA,EUREKA,CA
95502,DOWNTOWN EUREKA,EUREKA,CA
95502,EUREKA,EUREKA,CA
95502,HENDERSON,EUREKA,CA
95503,EUREKA,EUREKA,CA
95511,ALDERPOINT,ALDERPOINT,CA
95514,BLOCKSBURG,BLOCKSBURG,CA
95518,ARCATA,ARCATA,CA
95519,ARCATA,ARCATA,CA
95519,MC KINLEYVILLE,MCKINLEYVILLE,CA
95521,ARCATA,ARCATA,CA
95524,BAYSIDE,BAYSIDE,CA
95525,BLUE LAKE,BLUE LAKE,CA
95526,BRIDGEVILLE,BRIDGEVILLE,CA
95526,CARLOTTA,CARLOTTA,CA
95527,BURNT RANCH,BURNT RANCH,CA
95528,CARLOTTA,CARLOTTA,CA
95528,RIO DELL,RIO DELL,CA
95531,CRESCENT CITY,CRESCENT CITY,CA
95534,CUTTEN,EUREKA,CA
95536,FERNDALE,FERNDALE,CA
95537,FIELDS LANDING,FIELDS LANDING,CA
95540,FORTUNA,FORTUNA,CA
95542,GARBERVILLE,GARBERVILLE,CA
95543,GASQUET,GASQUET,CA
95545,HONEYDEW,HONEYDEW,CA
95546,HOOPA,HOOPA,CA
95547,HYDESVILLE,HYDESVILLE,CA
95547,RIO DELL,RIO DELL,CA
95548,KLAMATH,KLAMATH,CA
95549,ARCATA,ARCATA,CA
95550,BLUE LAKE,BLUE LAKE,CA
95551,LOLETA,LOLETA,CA
95552,MAD RIVER,MAD RIVER,CA
95553,MIRANDA,MIRANDA,CA
95554,MYERS FLAT,MYERS FLAT,CA
95554,RIO DELL,RIO DELL,CA
95555,ORICK,ORICK,CA
95556,ORLEANS,ORLEANS,CA
95558,PETROLIA,PETROLIA,CA
95559,PHILLIPSVILLE,PHILLIPSVILLE,CA
95560,REDWAY,REDWAY,CA
95562,RIO DELL,RIO DELL,CA
95563,SALYER,SALYER,CA
95564,ARCATA,ARCATA,CA
95564,SAMOA,SAMOA,CA
95565,RIO DELL,RIO DELL,CA
95565,SCOTIA,SCOTIA,CA
95567,SMITH RIVER,SMITH RIVER,CA
95568,ORLEANS,ORLEANS,CA
95569,REDCREST,REDCREST,CA
95569,RIO DELL,RIO DELL,CA
95570,TRINIDAD,TRINIDAD,CA
95571,WEOTT,WEOTT,CA
95573,WILLOW CREEK,WILLOW CREEK,CA
95585,GARBERVILLE,GARBERVILLE,CA
95587,GARBERVILLE,GARBERVILLE,CA
95589,WHITETHORN,WHITETHORN,CA
95595,ZENIA,ZENIA,CA
95601,AMADOR CITY,AMADOR CITY,CA
95602,AUBURN,AUBURN,CA
95603,AUBURN,AUBURN,CA
95604,AUBURN,AUBURN,CA
95604,BOWMAN,AUBURN,CA
95604,DOWNTOWN AUBURN,AUBURN,CA
95605,BRODERICK,WEST SACRAMENTO,CA
95606,BROOKS,BROOKS,CA
95608,CARMICHAEL,CARMICHAEL,CA
95609,CARMICHAEL,CARMICHAEL,CA
95610,CITRUS HEIGHTS,CITRUS HEIGHTS,CA
95611,CITRUS HEIGHTS,CITRUS HEIGHTS,CA
95612,CLARKSBURG,CLARKSBURG,CA
95613,COLOMA,COLOMA,CA
95614,COOL,COOL,CA
95615,COURTLAND,COURTLAND,CA
95616,DAVIS,DAVIS,CA
95617,DAVIS,DAVIS,CA
95617,DOWNTOWN DAVIS,DAVIS,CA
95618,DAVIS,DAVIS,CA
95619,DIAMOND SPRINGS,DIAMOND SPRINGS,CA
95620,DIXON,DIXON,CA
95621,ANTELOPE,CITRUS HEIGHTS,CA
95621,CITRUS HEIGHTS,CITRUS HEIGHTS,CA
95623,EL DORADO,EL DORADO,CA
95624,ELK GROVE,ELK GROVE,CA
95625,ELMIRA,ELMIRA,CA
95626,ELVERTA,ELVERTA,CA
95627,ESPARTO,ESPARTO,CA
95628,FAIR OAKS,FAIR OAKS,CA
95629,FIDDLETOWN,FIDDLETOWN,CA
95630,FOLSOM,FOLSOM,CA
95631,FORESTHILL,FORESTHILL,CA
95632,GALT,GALT,CA
95633,GARDEN VALLEY,GARDEN VALLEY,CA
95634,GEORGETOWN,GEORGETOWN,CA
95635,GREENWOOD,GREENWOOD,CA
95636,GRIZZLY FLATS,GRIZZLY FLATS,CA
95637,GUINDA,GUINDA,CA
95638,HERALD,HERALD,CA
95639,HOOD,HOOD,CA
95640,IONE,IONE,CA
95641,ISLETON,ISLETON,CA
95642,JACKSON,JACKSON,CA
95645,KNIGHTS LANDING,KNIGHTS LANDING,CA
95646,VPO KIRKWOOD,KIRKWOOD,CA
95648,LINCOLN,LINCOLN,CA
95650,LOOMIS,LOOMIS,CA
95651,LOTUS,LOTUS,CA
95652,NORTH HIGHLANDS,NORTH HIGHLANDS,CA
95653,MADISON,MADISON,CA
95655,RANCHO CORDOVA,RANCHO CORDOVA,CA
95656,MOUNT AUKUM,MOUNT AUKUM,CA
95658,NEWCASTLE,NEWCASTLE,CA
95659,NICOLAUS,NICOLAUS,CA
95660,NORTH HIGHLANDS,NORTH HIGHLANDS,CA
95661,ROSEVILLE,ROSEVILLE,CA
95662,ORANGEVALE,ORANGEVALE,CA
95663,PENRYN,PENRYN,CA
95664,PILOT HILL,PILOT HILL,CA
95665,PINE GROVE,PINE GROVE,CA
95666,PIONEER,PIONEER,CA
95667,PLACERVILLE,PLACERVILLE,CA
95668,PLEASANT GROVE,PLEASANT GROVE,CA
95669,PLYMOUTH,PLYMOUTH,CA
95670,RANCHO CORDOVA,RANCHO CORDOVA,CA
95672,RESCUE,RESCUE,CA
95672,SHINGLE SPRINGS,SHINGLE SPRINGS,CA
95673,RIO LINDA,RIO LINDA,CA
95674,RIO OSO,RIO OSO,CA
95675,MOUNT AUKUM,MOUNT AUKUM,CA
95676,ROBBINS,ROBBINS,CA
95677,ROCKLIN,ROCKLIN,CA
95678,ROSEVILLE,ROSEVILLE,CA
95678,VERNON DOWNTOWN,ROSEVILLE,CA
95679,RUMSEY,RUMSEY,CA
95680,RYDE,RYDE,CA
95681,SHERIDAN,SHERIDAN,CA
95681,WHEATLAND,WHEATLAND,CA
95682,SHINGLE SPRINGS,SHINGLE SPRINGS,CA
95683,SLOUGHHOUSE,SLOUGHHOUSE,CA
95684,SOMERSET,SOMERSET,CA
95685,SUTTER CREEK,SUTTER CREEK,CA
95686,THORNTON,THORNTON,CA
95687,VACAVILLE,VACAVILLE,CA
95688,CERNON,VACAVILLE,CA
95689,VOLCANO,VOLCANO,CA
95690,WALNUT GROVE,WALNUT GROVE,CA
95691,WEST SACRAMENTO,WEST SACRAMENTO,CA
95692,WHEATLAND,WHEATLAND,CA
95693,WILTON,WILTON,CA
95694,WINTERS,WINTERS,CA
95695,MIDTOWN WOODLAND,WOODLAND,CA
95696,CERNON,VACAVILLE,CA
95696,VACAVILLE,VACAVILLE,CA
95697,YOLO,YOLO,CA
95698,ZAMORA,ZAMORA,CA
95699,SUTTER CREEK,SUTTER CREEK,CA
95701,ALTA,ALTA,CA
95703,APPLEGATE,APPLEGATE,CA
95709,CAMINO,CAMINO,CA
95712,CHICAGO PARK,CHICAGO PARK,CA
95713,COLFAX,COLFAX,CA
95713,IOWA HILL,COLFAX,CA
95714,DUTCH FLAT,DUTCH FLAT,CA
95715,VPO EMIGRANT GAP 2,EMIGRANT GAP,CA
95717,GOLD RUN,GOLD RUN,CA
95720,KYBURZ,KYBURZ,CA
95721,TWIN BRIDGES,TWIN BRIDGES,CA
95722,MEADOW VISTA,MEADOW VISTA,CA
95724,SODA SPRINGS,SODA SPRINGS,CA
95726,POLLOCK PINES,POLLOCK PINES,CA
95728,SODA SPRINGS,SODA SPRINGS,CA
95735,TWIN BRIDGES,TWIN BRIDGES,CA
95736,WEIMAR,WEIMAR,CA
95741,RANCHO CORDOVA,RANCHO CORDOVA,CA
95742,RANCHO CORDOVA,RANCHO CORDOVA,CA
95746,GRANITE BAY,GRANITE BAY,CA
95746,ROSEVILLE,ROSEVILLE,CA
95747,ROSEVILLE,ROSEVILLE,CA
95757,ELK GROVE LAGUNA CARRIER ANX,ELK GROVE,CA
95758,ELK GROVE LAGUNA CARRIER ANX,ELK GROVE,CA
95758,LAGUNA POSTAL STORE,ELK GROVE,CA
95759,ELK GROVE,ELK GROVE,CA
95762,EL DORADO HILLS,EL DORADO HILLS,CA
95763,FOLSOM,FOLSOM,CA
95765,ROCKLIN,ROCKLIN,CA
95776,MIDTOWN WOODLAND,WOODLAND,CA
95776,WOODLAND,WOODLAND,CA
95798,INDUSTRIAL WEST SACRAMENTO,WEST SACRAMENTO,CA
95811,SACRAMENTO CA SDC,SACRAMENTO,CA
95812,DOWNTOWN PLAZA,SACRAMENTO,CA
95813,SACRAMENTO CA SDC,SACRAMENTO,CA
95814,SACRAMENTO CA SDC,SACRAMENTO,CA
95815,SACRAMENTO CA SDC,SACRAMENTO,CA
95816,FORT SUTTER,SACRAMENTO,CA
95817,OAK PARK,SACRAMENTO,CA
95818,BROADWAY,SACRAMENTO,CA
95818,FORT SUTTER,SACRAMENTO,CA
95819,CAMELLIA,SACRAMENTO,CA
95819,FORT SUTTER,SACRAMENTO,CA
95820,COLONIAL,SACRAMENTO,CA
95821,TOWN AND COUNTRY,SACRAMENTO,CA
95822,LAND PARK,SACRAMENTO,CA
95823,PARKWAY,SACRAMENTO,CA
95824,COLONIAL,SACRAMENTO,CA
95825,ARDEN,SACRAMENTO,CA
95826,PERKINS,SACRAMENTO,CA
95827,PERKINS,SACRAMENTO,CA
95828,FLORIN,SACRAMENTO,CA
95829,FLORIN,SACRAMENTO,CA
95830,FLORIN,SACRAMENTO,CA
95831,LAND PARK,SACRAMENTO,CA
95832,PARKWAY,SACRAMENTO,CA
95833,SACRAMENTO CA SDC,SACRAMENTO,CA
95834,NORTH NATOMAS,SACRAMENTO,CA
95834,SACRAMENTO CA SDC,SACRAMENTO,CA
95835,SACRAMENTO CA SDC,SACRAMENTO,CA
95836,SACRAMENTO CA SDC,SACRAMENTO,CA
95837,SACRAMENTO CA SDC,SACRAMENTO,CA
95838,DEL PASO HEIGHTS,SACRAMENTO,CA
95841,FOOTHILL FARMS,SACRAMENTO,CA
95842,ELKHORN CARRIER ANNEX,SACRAMENTO,CA
95843,ELKHORN CARRIER ANNEX,SACRAMENTO,CA
95851,SACRAMENTO CA SDC,SACRAMENTO,CA
95852,SACRAMENTO CA SDC,SACRAMENTO,CA
95853,SACRAMENTO CA SDC,SACRAMENTO,CA
95860,CENTRE,SACRAMENTO,CA
95864,ARDEN,SACRAMENTO,CA
95865,ARDEN,SACRAMENTO,CA
95866,ARDEN,SACRAMENTO,CA
95899,SACRAMENTO CA SDC,SACRAMENTO,CA
95901,CPU GOLD EAGLE MKT,MARYSVILLE,CA
95901,MARYSVILLE,MARYSVILLE,CA
95903,BEALE AFB,BEALE AFB,CA
95903,MARYSVILLE,MARYSVILLE,CA
95910,ALLEGHANY,ALLEGHANY,CA
95912,ARBUCKLE,ARBUCKLE,CA
95913,ARTOIS,ARTOIS,CA
95914,BANGOR,BANGOR,CA
95915,TWAIN,TWAIN,CA
95916,BERRY CREEK,BERRY CREEK,CA
95917,BIGGS,BIGGS,CA
95918,BROWNS VALLEY,BROWNS VALLEY,CA
95919,BROWNSVILLE,BROWNSVILLE,CA
95920,BUTTE CITY,BUTTE CITY,CA
95922,CAMPTONVILLE,CAMPTONVILLE,CA
95923,CANYON DAM,CANYON DAM,CA
95924,CEDAR RIDGE,CEDAR RIDGE,CA
95925,CHALLENGE,CHALLENGE,CA
95926,CHICO,CHICO,CA
95927,CHICO,CHICO,CA
95927,MIDTOWN CHICO,CHICO,CA
95928,CHICO,CHICO,CA
95930,CLIPPER MILLS,CLIPPER MILLS,CA
95932,COLUSA,COLUSA,CA
95934,CRESCENT MILLS,CRESCENT MILLS,CA
95935,DOBBINS,DOBBINS,CA
95936,DOWNIEVILLE,DOWNIEVILLE,CA
95937,DUNNIGAN,DUNNIGAN,CA
95938,DURHAM,DURHAM,CA
95939,ELK CREEK,ELK CREEK,CA
95940,OROVILLE,OROVILLE,CA
95941,FORBESTOWN,FORBESTOWN,CA
95942,FOREST RANCH,FOREST RANCH,CA
95943,GLENN,GLENN,CA
95944,GOODYEARS BAR,GOODYEARS BAR,CA
95945,GRASS VALLEY,GRASS VALLEY,CA
95946,PENN VALLEY,PENN VALLEY,CA
95947,GREENVILLE,GREENVILLE,CA
95948,GRIDLEY,GRIDLEY,CA
95949,GRASS VALLEY,GRASS VALLEY,CA
95950,GRIMES,GRIMES,CA
95951,MIDTOWN CHICO,CHICO,CA
95953,LIVE OAK,LIVE OAK,CA
95954,MAGALIA,MAGALIA,CA
95954,PARADISE,PARADISE,CA
95955,MAXWELL,MAXWELL,CA
95956,MEADOW VALLEY,MEADOW VALLEY,CA
95957,MERIDIAN,MERIDIAN,CA
95958,NELSON,NELSON,CA
95959,NEVADA CITY,NEVADA CITY,CA
95960,NORTH SAN JUAN,NORTH SAN JUAN,CA
95961,OLIVEHURST,OLIVEHURST,CA
95962,OREGON HOUSE,OREGON HOUSE,CA
95963,ORLAND,ORLAND,CA
95965,CPU PINES HARDWARE,OROVILLE,CA
95965,OROVILLE,OROVILLE,CA
95966,OPHIR,OROVILLE,CA
95966,OROVILLE,OROVILLE,CA
95967,PARADISE,PARADISE,CA
95968,PALERMO,PALERMO,CA
95969,PARADISE,PARADISE,CA
95970,PRINCETON,PRINCETON,CA
95971,CPU FEATHER RIVER COLLEGE,QUINCY,CA
95971,QUINCY,QUINCY,CA
95972,RACKERBY,RACKERBY,CA
95973,CHICO,CHICO,CA
95974,RICHVALE,RICHVALE,CA
95975,ROUGH AND READY,ROUGH AND READY,CA
95977,SMARTSVILLE,SMARTSVILLE,CA
95978,STIRLING CITY,STIRLING CITY,CA
95979,STONYFORD,STONYFORD,CA
95980,TWAIN,TWAIN,CA
95981,CLIPPER MILLS,CLIPPER MILLS,CA
95982,SUTTER,SUTTER,CA
95983,TAYLORSVILLE,TAYLORSVILLE,CA
95984,TWAIN,TWAIN,CA
95986,WASHINGTON,WASHINGTON,CA
95987,WILLIAMS,WILLIAMS,CA
95988,WILLOWS,WILLOWS,CA
95991,MARYSVILLE,MARYSVILLE,CA
95992,YUBA CITY,YUBA CITY,CA
95992,YUBA CITY NPU,YUBA CITY,CA
95993,MARYSVILLE,MARYSVILLE,CA
96001,DOWNTOWN REDDING,REDDING,CA
96002,REDDING,REDDING,CA
96003,REDDING,REDDING,CA
96006,ADIN,ADIN,CA
96007,ANDERSON,ANDERSON,CA
96008,BELLA VISTA,BELLA VISTA,CA
96009,BIEBER,BIEBER,CA
96010,BIG BAR,BIG BAR,CA
96011,BIG BEND,BIG BEND,CA
96013,BURNEY,BURNEY,CA
96014,CALLAHAN,CALLAHAN,CA
96015,CANBY,CANBY,CA
96016,CASSEL,CASSEL,CA
96017,CASTELLA,CASTELLA,CA
96019,SHASTA LAKE,SHASTA LAKE,CA
96020,CHESTER,CHESTER,CA
96021,CORNING,CORNING,CA
96022,COTTONWOOD,COTTONWOOD,CA
96023,DORRIS,DORRIS,CA
96024,DOUGLAS CITY,DOUGLAS CITY,CA
96025,DUNSMUIR,DUNSMUIR,CA
96027,ETNA,ETNA,CA
96028,FALL RIVER MILLS,FALL RIVER MILLS,CA
